_ID,USER_ID,USER_EMAIL,CREATED_AT,CREDIT_REPORT_FROZEN,DELETED,IS_ENROLLED,UPDATED_AT,POPULATION_RANK,SNAP_SHOT__OPEN_ACCOUNTS,SNAP_SHOT__TOTAL_CLOSED_ACCOUNTS,SNAP_SHOT__CLOSED_ACCOUNTS,SNAP_SHOT__TOTAL_ACCOUNTS,SNAP_SHOT__DELINQUENT_ACCOUNTS,SNAP_SHOT__DEROGATORY_ACCOUNTS,SNAP_SHOT__TOTAL_BALANCES,SNAP_SHOT__TOTAL_MONTHLY_PAYMENTS,SNAP_SHOT__NUMBER_OF_INQUIRIES,SNAP_SHOT__TOTAL_PUBLIC_RECORDS,SNAP_SHOT__AVAILABLE_CREDIT,SNAP_SHOT__UTILIZATION,SNAP_SHOT__DATE_OF_OLDEST_TRADE,SNAP_SHOT__AGE_OF_CREDIT,SNAP_SHOT__TOTAL_OPEN_INSTALLMENT_ACCOUNTS,SNAP_SHOT__TOTAL_OPEN_COLLECTION_ACCOUNTS,SNAP_SHOT__TOTAL_OPEN_MORTGAGE_ACCOUNTS,SNAP_SHOT__TOTAL_OPEN_REVOLVING_ACCOUNTS,SNAP_SHOT__TOTAL_OPEN_OTHER_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_INSTALLMENT_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_COLLECTION_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_MORTGAGE_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_REVOLVING_ACCOUNTS,SNAP_SHOT__BALANCE_OPEN_OTHER_ACCOUNTS,SNAP_SHOT__ON_TIME_PAYMENT_PERCENTAGE,SNAP_SHOT__LATE_PAYMENT_PERCENTAGE,THIN_FILE__DESCRIPTION,VANTAGE_SCORE3
66ec42ea8827a341c7418437,66991ada01892118064f4c7f,cefbe39c1998bc682d2e58331ce9ed44c5db4906e3a458ec152bed6193fa7ecf,2024-09-19 15:27:38.843,false,false,true,2025-02-21 07:30:23.157,25,24,,8,32,1,7,64516.00,466,16,0,0.00,0,2015-02-23,10,16,6,0,0,2,52583,3393,0,0,0,92.31%,7.69%,,557
66ec42edc0b33822aceeb0dd,66ec3c67868a962256a41619,353f8cf7217a7790731e237482cd5ec07f17644d2e272a5b4195888e82fea303,2024-09-19 15:27:41.038,false,false,true,2025-02-21 07:30:24.169,10,22,,8,30,3,5,97485.00,410,7,0,-624.00,1.328,2010-02-04,15.1,13,3,0,4,2,86043,7830,0,2524,791,77.78%,22.22%,,520
66ec42efc0b33822aceeb0f1,66ec3fabfc395b101b173e87,3869b9fb15736806242b8c7f419ffded04c8402e92bd2f0b22065a243e0e17da,2024-09-19 15:27:43.378,false,false,true,2025-02-21 07:31:07.801,32,5,,18,23,1,8,36585.00,849,2,0,8.00,.997,2012-04-12,12.9,2,2,0,1,0,14688,4424,0,2492,0,95.24%,4.76%,,594
66ec4305c0b33822aceeb1a6,66ec3ea6868a962256af869a,79ac4905095c4d92f14f1a5b15e3b19a8731196e0190c9f30a9499c1161cf24c,2024-09-19 15:28:05.879,false,false,true,2025-02-21 07:29:22.701,29,10,,3,13,1,8,16295.00,0,13,0,0.00,0,2018-02-19,7,2,6,0,0,2,9176,3068,0,0,0,85.71%,14.29%,,581
66ec4328766dc80a49fcf980,627e9c7a4fc9546262897e2d,9dce3fd7a9b12296040b841ff5931f61e9ccedcbedce6d2b153220c0c9f574b6,2024-09-19 15:28:40.773,false,false,true,2025-02-21 07:29:23.908,28,26,,12,38,5,2,250254.00,928,2,0,1763.00,.697,2007-10-03,17.4,20,1,0,4,1,245157,1035,0,4062,0,88.89%,11.11%,,573
66ec432ffd1789248a3b9b68,667d76bd7e65862bd82964fa,3699d6add3e2a7ffce570541adf949a86b79c9a39027fbe229abaeedb4466c4a,2024-09-19 15:28:47.481,false,false,true,2025-02-21 07:32:00.480,44,4,,4,8,0,5,1419.00,0,6,0,0.00,0,2018-06-13,6.7,0,2,0,0,2,0,603,0,0,0,83.33%,16.67%,,654
66ec43344157d7376323818c,66ec422a02894b58434357e8,2cd996a18477709172bcc08bbf4d9c80b9a877de4251c4f5ceebc52975dd2a27,2024-09-19 15:28:52.841,false,false,true,2025-02-21 07:31:09.623,8,3,,0,3,0,3,3635.00,0,0,0,0.00,0,2022-12-02,2.2,0,3,0,0,0,0,3635,0,0,0,0,0,,512
66ec4335766dc80a49fcfa7b,631261a4851e88069122de23,33e8b69b501936ea1fe71cec15556360f2ec5dc9a79f43ee1104016fd5fd8fdb,2024-09-19 15:28:53.243,false,false,true,2025-02-21 16:23:58.312,30,2,,11,13,1,8,11019.00,247,2,0,0.00,0,2020-07-23,4.6,0,1,0,0,1,0,582,0,0,5708,91.67%,8.33%,,583
66ec43384157d737632381c7,66ec423d868a962256bc3c57,22e12689f95230a0a9110b0eed183c48abdfa6ddc05924a5cd1cb344a1b4c7af,2024-09-19 15:28:56.555,false,false,true,2025-02-21 07:31:10.521,16,1,,0,1,0,1,1995.00,0,6,0,0.00,0,2023-10-05,1.4,0,1,0,0,0,0,1995,0,0,0,0,0,,524
66ec4341c0b33822aceeb65d,5d9a5955c0e79a000127fabd,4065e2bc2738c8f213cdaef501d7f75668be48c31f17157a0b6b16bbc9e34836,2024-09-19 15:29:05.966,false,false,true,2025-02-21 09:37:03.802,38,9,,2,11,0,0,59896.00,1793,1,0,-130.00,1.005,2014-11-05,10.3,6,0,0,2,1,35266,0,0,24630,0,100%,%,,631
66ec43464157d7376323836c,66ec425efc395b101b2017df,6787259c878c5bc2b627a0dc39a9fa32811e9784e977767dd8a2a047cba3e88d,2024-09-19 15:29:10.214,false,false,true,2025-02-21 07:31:11.396,10,2,,0,2,0,2,2379.00,0,1,0,0.00,0,2021-10-25,3.3,0,2,0,0,0,0,2379,0,0,0,0,0,,517
66ec43598827a341c741953d,651f1d6967d2fa7374df8ce9,d96f8161bb90e4812b9d3610d946a8a130d2977950923b253994fe4c77e64b56,2024-09-19 15:29:29.669,false,false,true,2025-02-21 07:32:01.673,34,11,,9,20,0,7,30195.00,0,0,0,0.00,0,2015-11-30,9.2,9,2,0,0,0,29244,288,0,0,0,94.44%,5.56%,,606
66ec4388c0b33822aceebafe,5a7dd060e4b0720162f4a1a2,b6775840ab129830fe9c2f7421111b4e17cea70cd9d45b5911435ebfc309e152,2024-09-19 15:30:16.194,false,false,true,2025-02-21 16:21:04.277,17,10,,18,28,2,1,88159.00,2570,10,0,708.00,.881,2009-10-30,15.3,3,0,0,6,1,78017,0,0,5242,3475,78.57%,21.43%,,534
66ec438f766dc80a49fd09e1,64c148665a0a1d2d6eb7ddf2,43f1206969349a54e734fc51d65f24a76de022fa0623bce8681e44f7e49ffca8,2024-09-19 15:30:23.215,false,false,true,2025-02-21 07:31:12.437,28,4,,10,14,0,9,6266.00,0,34,0,100.00,0,2021-11-02,3.3,0,2,0,1,1,0,2246,0,0,0,100%,%,,572
66ec43908827a341c7419c39,65241786c02803792b4a5e71,148cf2e47229554250069a59bb6a607a890a85e6bf680f10aa0481eafbb11d23,2024-09-19 15:30:24.814,false,false,true,2025-02-21 07:30:27.453,16,11,,12,23,1,14,20577.00,363,24,0,200.00,0,2020-11-23,4.2,1,8,0,1,1,14113,5138,0,0,18,100%,%,,525
66ec439cfd1789248a3ba763,5a43a8f7e4b02eb42f065c0b,ceea06ad030ba47f3c88a24d7c44632ebc1f921dc94501ee3026a04f8e8aa019,2024-09-19 15:30:36.613,false,false,true,2025-02-21 07:31:15.187,27,11,,14,25,4,10,36870.00,126,26,0,0.00,0,2013-08-22,11.5,5,3,0,0,3,20958,3761,0,0,324,81.82%,18.18%,,570
66ec43a28827a341c7419fa1,6525718612dc0951dd8daa23,9712b179a8ed9cca010cb5149bc493df6ba8574342520c163024340783abab08,2024-09-19 15:30:42.897,false,false,true,2025-02-21 07:30:28.564,26,12,,4,16,0,10,40430.00,789,13,0,0.00,0,2012-10-19,12.3,4,6,0,0,2,35880,3901,0,0,0,90%,10%,,563
66ec43a3c0b33822aceebd30,66ec42b3868a962256bda352,ef73db45ea84e54db4a3ba721c55f892a990753fe77e742c7edb94e650db25a4,2024-09-19 15:30:43.650,false,false,true,2025-02-21 07:32:02.710,34,4,,20,24,7,4,1380.00,0,5,0,0.00,0,2006-09-04,18.5,0,4,0,0,0,0,1380,0,0,0,65%,35%,,608
66ec43c7fd1789248a3baa1d,6667e2ce8d9ea013ba096e00,59d8b3b9c91fca0ee0fd84c97c29777585cb6cd9f9604db045433c4e4bdf8811,2024-09-19 15:31:19.810,false,false,true,2025-02-21 07:32:03.573,42,3,,1,4,0,1,809.00,0,12,0,0.00,0,2021-10-27,3.3,0,1,0,0,2,0,809,0,0,0,100%,%,,650
66ec43dad58ccf36a239582f,66ec416d868a962256b9d674,59f79a2a89836cc0440d37b6f51a3c8826601ca245cd9281e6c23bbf218282fe,2024-09-19 15:31:38.350,false,false,true,2025-02-21 07:32:04.404,18,6,,0,6,1,1,19176.00,806,4,0,0.00,0,2022-06-10,2.7,3,1,0,0,2,18894,282,0,0,0,80%,20%,,537
66ec43db8827a341c741a755,66ec428cfc395b101b20ab75,b38782ef7fc70ba9597d863daee7f2b39eab95c005fec79cf703ab51ede6aae4,2024-09-19 15:31:39.420,false,false,true,2025-02-21 07:29:25.777,8,2,,4,6,0,3,2884.00,69,4,0,80.00,.945,2021-08-27,3.5,0,1,0,1,0,0,268,0,1370,0,100%,%,,514
66ec43e1766dc80a49fd1507,66ec41edfc395b101b1ec31b,7b2e663054876c691f4cb23028f68a8c844518cb4323dd25c44020ef485de68e,2024-09-19 15:31:45.902,false,false,true,2025-02-21 07:31:16.003,10,2,,1,3,0,3,8060.00,0,1,0,0.00,0,2023-05-18,1.8,0,2,0,0,0,0,8060,0,0,0,0,0,,517
66ec43e8c0b33822aceec586,6478a268f22f4f53e4330f15,176f1f27adae76068a7d0b10c1605c4aee8db8f07a072b97a124f7ec6cc8e688,2024-09-19 15:31:52.845,false,false,true,2025-02-21 07:32:05.351,18,5,,1,6,0,5,5624.00,0,10,0,0.00,0,2022-12-22,2.2,0,4,0,0,1,0,2292,0,0,0,100%,%,,536
66ec43fa766dc80a49fd1654,66ec420002894b584342d6e5,a2c56baf19c71e27ca5ed741998473c5e283ecb76e9577ef78718c2caec8f4e1,2024-09-19 15:32:10.372,false,false,true,2025-02-21 07:30:31.675,1,9,,6,15,5,4,47530.00,1344,7,0,-22.00,1.044,2004-03-08,21,4,2,0,1,2,29398,782,0,522,0,69.23%,30.77%,,430
66ec43fafd1789248a3baf9a,64e252bbf1a0207797d3fbed,3ec763f7d3f5a96fee54e1114451faa5f25c7a897bfa0eaa9f4a74a4be000dc2,2024-09-19 15:32:10.733,false,false,true,2025-02-21 07:32:06.374,26,2,,2,4,0,2,15307.00,922,4,0,0.00,0,2021-05-11,3.8,1,0,0,0,1,4925,0,0,0,0,75%,25%,,561
66ec4409c0b33822aceec6a9,65c3e1151f6028579edd5bfd,bf426479ed5c46482f1186ad7e700b19755ab0cdb8f903ad0b7651e41fbf87ea,2024-09-19 15:32:25.312,false,false,true,2025-02-21 07:30:32.573,34,3,,3,6,0,5,9563.00,293,3,0,0.00,0,2021-01-18,4.1,0,2,0,0,1,0,628,0,0,0,100%,%,,606
66ec442ec0b33822aceecbf0,667b2ae4a6f4d8206370582b,3e14ab72efa3f65b52f89e6c4890721bbd1d739c04029eb0c285299a26757524,2024-09-19 15:33:02.843,false,false,true,2025-02-21 07:30:33.338,40,1,,4,5,0,4,1692.00,0,2,0,0.00,0,2021-03-22,3.9,0,0,0,0,1,0,0,0,0,0,100%,%,,643
66ec44368827a341c741b59b,63854a8bb5bf442a0dbf6a12,416f4025bae523d74fb910c0dec75d8107576a7a9eb17d7dae29f73e2aad1f0a,2024-09-19 15:33:10.287,false,false,true,2025-02-21 07:31:17.075,18,7,,10,17,4,5,98185.00,2144,10,0,0.00,0,2013-05-09,11.8,4,0,0,0,3,75088,0,0,0,19700,70.59%,29.41%,,537
66ec44484157d73763239d34,66a9cf0bee6d80520142ffa2,52b75601125791215b3cd0f141a85a7572e64955e56d2c9237ec42a0f1fef03a,2024-09-19 15:33:28.669,false,false,true,2025-02-21 07:29:26.613,40,2,,1,3,0,0,134.00,10,5,0,166.00,.447,2022-10-21,2.3,0,0,0,1,1,0,0,0,134,0,66.67%,33.33%,,642
66ec4450fd1789248a3bb7d6,6454feb948236f467ef1714d,8eee22e0bd730b42a4a632285a64a634e5ec448d50100c53bea406a9becc6475,2024-09-19 15:33:36.728,false,false,true,2025-02-21 07:30:34.432,34,4,,38,42,1,5,9028.00,86,1,0,0.00,0,2014-02-14,11,1,3,0,0,0,393,6141,0,0,0,87.18%,12.82%,,610
66ec4456d58ccf36a2396693,66ec4103fc395b101b1c0902,478310bb40e54cd460f0635f5e99210480ea1751bf44fedecafe1c20acd96f84,2024-09-19 15:33:42.295,false,false,true,2025-02-21 07:30:35.623,29,4,,9,13,0,5,15786.00,65,3,0,0.00,0,2016-07-28,8.6,2,1,0,0,1,6694,1127,0,0,0,100%,%,,582
66ec445efd1789248a3bb935,66ec430b3804f60b40dfa66b,3eaf920b3652d3908b80b3f590d07abf856c84fafcc44904ade4bcc0741973c1,2024-09-19 15:33:50.496,false,false,true,2025-02-21 07:30:36.474,42,0,,1,1,1,0,0.00,0,0,0,0.00,0,2018-10-06,6.4,0,0,0,0,0,0,0,0,0,0,100%,%,,648
66ec445f4157d73763239f1b,66eb80e458f524181e56dc30,f52e69a1f6cbf4f5bbcbf057243222ad243141340c00e78449e24f40794c27a1,2024-09-19 15:33:51.344,false,false,true,2025-02-21 07:30:37.243,0,0,,0,0,0,0,0.00,0,1,0,0.00,0,,,0,0,0,0,0,0,0,0,0,0,0,0,Suppressed,4
66ec4483766dc80a49fd343f,66a3fbed1624166965b199e5,c25627635bbbcbb933323ac8fe17c4d46438471b7a239e1020e31d930602a198,2024-09-19 15:34:27.609,false,false,true,2025-02-21 07:30:38.313,30,7,,22,29,0,10,8503.00,5,3,0,715.00,.047,2005-06-03,19.7,0,6,0,1,0,0,5478,0,35,0,91.3%,8.7%,,586
66ec4499c0b33822aceed6b0,66ec442102894b5843494da9,5fc87d5f6f6e250778f8537ddaa9f0bf0ac4ffeddd20f3225e68ec361e6b896d,2024-09-19 15:34:49.758,false,false,true,2025-02-21 07:32:08.039,62,2,,0,2,0,0,10.00,5,1,0,740.00,.013,2023-02-10,2,0,0,0,1,1,0,0,0,10,0,100%,%,,716
66ec449e766dc80a49fd3a01,66ec437502894b5843474bd7,2df5825de3e0cb0e1284340ae897725af3711b813adc58e5db3bcfab306abf79,2024-09-19 15:34:54.766,false,false,true,2025-02-21 07:31:17.995,28,6,,3,9,0,7,21477.00,0,0,0,0.00,0,2019-01-07,6.1,0,5,0,0,1,0,2723,0,0,468,100%,%,,575
66ec44aafd1789248a3bc330,653eb13a3615480e814d115f,5d2b3dd85b052758da8fe651f74ed066239faf3443d0aff861498cacc1051695,2024-09-19 15:35:06.465,false,false,true,2025-02-21 07:32:09.115,3,5,,2,7,0,7,4483.00,0,12,0,0.00,0,2016-12-15,8.2,0,5,0,0,0,0,3271,0,0,0,100%,%,,480
66ec44d1fd1789248a3bc8b3,66df04cfafba752d6783c6dd,d75d6937a81790b5f1041748bec8d051f728d8705feddfd700b8ec06da88f47d,2024-09-19 15:35:45.432,false,false,true,2025-02-21 07:31:19.813,29,6,,2,8,1,3,14851.00,148,8,0,0.00,0,2018-09-26,6.4,4,2,0,0,0,14329,403,0,0,0,83.33%,16.67%,,578
66ec44f5c0b33822aceee212,5c49d5197a30333821acc747,efd304e367796dd5e3d5f058405b2308435fd9e96543f20a4dfca69a41577968,2024-09-19 15:36:21.106,false,false,true,2025-02-21 07:29:28.553,26,9,,4,13,1,9,155068.00,357,3,0,0.00,0,2013-11-24,11.2,1,6,1,0,1,1646,4010,148101,0,0,71.43%,28.57%,,563
66ec4502c0b33822aceee284,66ec42f602894b584345c0c0,48055d1653da2fde5958622f92727cfa04d5ab54b41824f287dc635ff8d4ae38,2024-09-19 15:36:34.237,false,false,true,2025-02-21 07:32:09.926,31,3,,2,5,0,4,11581.00,0,3,0,0.00,0,2020-06-29,4.6,0,2,0,0,1,0,3045,0,0,0,100%,%,,591
66ec4513766dc80a49fd4c8c,66c5e842c750401af81f0a3e,6db9815b2ef67c2a11790a98309889d34e52fd3e405e661fffba7dc5013478db,2024-09-19 15:36:51.791,false,false,true,2025-02-21 07:29:29.769,5,11,,14,25,3,1,59921.00,1831,2,1,-829.00,1.06,1995-05-10,29.8,3,0,0,8,0,32949,0,0,14579,0,64%,36%,,497
66ec4516d58ccf36a23979de,66ec43bf3804f60b40e1c8da,ac8578c41ba2c7c0bf4d1bace7fef6a1941d14546d8cb59d4b1ab51fb8e09598,2024-09-19 15:36:54.899,false,false,true,2025-02-21 07:31:30.654,39,1,,3,4,0,1,1085.00,0,10,0,0.00,0,2020-09-09,4.5,0,0,0,0,1,0,0,0,0,0,75%,25%,,635
66ec451ac0b33822aceee3f9,6695e0fd5ceb5157b82e0548,4f0b0742ca411022295706f48d8e3b7318776c01d46a4a41ca3a8318ac04a4b3,2024-09-19 15:36:58.552,false,false,true,2025-02-21 07:30:40.068,51,1,,0,1,0,0,0.00,0,0,0,0.00,0,2025-01-21,.1,0,0,0,0,1,0,0,0,0,0,100%,%,,671
66ec451f4157d7376323b3ae,6600a7644b7625678d430814,f1580cd73456748b32491812f668f74caae9a200e9948d245e6ccff2791274aa,2024-09-19 15:37:03.769,false,false,true,2025-02-21 07:30:41.309,34,6,,11,17,2,10,7372.00,0,9,0,0.00,0,2010-08-23,14.5,0,5,0,0,1,0,5183,0,0,0,81.82%,18.18%,,607
66ec4520c0b33822aceee3fd,60d22f88d9a8fb7e446bfe60,1f752ece0c9219e0298eb7596cae53d65e961ee95cee2a3cd9e6a5b1baf6838c,2024-09-19 15:37:04.340,false,false,true,2025-02-21 07:29:30.684,30,6,,3,9,1,4,3719.00,43,1,0,-42.00,1.084,2019-05-03,5.8,0,3,0,1,2,0,1718,0,542,1038,83.33%,16.67%,,587
66ec4527c0b33822aceee434,650d2312fae8be4283096715,4ec5df85904c7d0c5af85b70c6fe13a34f5f2905d890221140e78f90e3d21fcf,2024-09-19 15:37:11.148,false,false,true,2025-02-21 07:32:12.062,34,9,,3,12,0,10,15640.00,278,1,0,0.00,0,2016-10-08,8.4,1,8,0,0,0,4598,9356,0,0,0,100%,%,,607
66ec45608827a341c741e128,66b31b3d80062a44700c6de2,c299bf918d0d8716a451d593d437d1634434694c1e81aa54cab49f0adc64cbb6,2024-09-19 15:38:08.874,false,false,true,2025-02-21 07:31:32.405,31,7,,5,12,0,6,45692.00,207,0,0,0.00,0,2019-09-25,5.4,5,1,0,0,1,19860,330,0,0,0,100%,%,,589
66ec45764157d7376323bc1e,66df8ca158f524181e3b08ad,265238452229dd77b6a6635ec1c98ec9e6232263963e366c06b16dbe8cf463cd,2024-09-19 15:38:30.780,false,false,true,2025-02-21 15:48:06.283,27,7,,1,8,2,0,11448.00,315,0,0,3609.00,.704,2006-04-02,18.9,2,0,0,3,2,2857,0,0,8591,0,75%,25%,,570
66ec45834157d7376323bd47,66ec44f3621c185e39704c71,1e219e894073d1d26f433969a38021745237f2a2b573ab902e0571fcd43f4ef9,2024-09-19 15:38:43.509,false,false,true,2025-02-21 07:29:31.547,8,3,,0,3,0,3,1714.00,0,1,0,0.00,0,2019-12-02,5.2,0,3,0,0,0,0,1714,0,0,0,0,0,,512
66ec45998827a341c741e74f,64ebd3e28fb75c3668267f46,9848eca87231240488cedd6c9c876a55e51abd16b8821fb4cf48553f6794dad1,2024-09-19 15:39:05.940,false,false,true,2025-02-21 07:32:13.099,8,8,,8,16,1,6,21011.00,700,8,0,2000.00,0,2008-06-05,16.7,2,3,0,1,2,12626,1801,0,0,0,92.31%,7.69%,,515
66ec4599fd1789248a3bd801,644b962c8c6d0d2ad36643e0,56640b475528498d38c4784545a899d2508b10ced1e932533e220ac5ad2714cf,2024-09-19 15:39:05.899,false,false,true,2025-02-21 07:31:33.626,32,4,,16,20,0,7,1937.00,0,22,1,5000.00,0,2015-12-05,9.2,0,1,0,1,2,0,225,0,0,0,94.44%,5.56%,,599
66ec459b4157d7376323bfc8,66857fa738a46539c77be507,818c322a8252146b25be706446f5151c43637d1866a845e414430f829128d8b9,2024-09-19 15:39:07.118,false,false,true,2025-02-21 07:32:14.071,3,6,,9,15,1,6,4777.00,50,2,0,749.00,.251,2014-10-19,10.3,0,4,0,2,0,0,3557,0,251,0,63.64%,36.36%,,474
66ec45a8d58ccf36a23985ea,638f3a48d8dc173ee46f7e2f,b705aeba45ef75343b4a5b03be86a0bbbf5a89d80caf12333f4ec6337466e6ab,2024-09-19 15:39:20.489,false,false,true,2025-02-21 07:31:34.471,33,6,,3,9,1,6,18764.00,175,2,0,100.00,.966,2020-11-19,4.3,0,4,0,1,1,0,10451,0,2831,0,80%,20%,,600
66ec45aed58ccf36a23986eb,660376094b7625678dd7b26d,22d8db6b033ff78b87afd1657b10999a699e8df98e8a79608e437aa853202b2a,2024-09-19 15:39:26.355,false,false,true,2025-02-21 07:32:14.928,16,5,,12,17,1,12,66653.00,0,1,0,0.00,0,1991-12-27,33.2,0,4,0,0,1,0,47087,0,0,0,84.62%,15.38%,,528
66ec45b8766dc80a49fd536a,66ec44c13804f60b40e4c08d,7cd07b335e5ccaa7f42fd682ccd66b25663dc5df3b37bef7e9f51266d6339a37,2024-09-19 15:39:36.925,false,false,true,2025-02-21 07:31:35.293,7,1,,3,4,0,3,6578.00,0,2,0,0.00,0,2021-09-03,3.5,0,1,0,0,0,0,1636,0,0,0,100%,%,,509
66ec45c4fd1789248a3bdb99,66d264e0e864a7427d617cfe,99ee7f2c9feb5cfc4a2c7427e30b8ba1c18716a193b854313f36ce809b9e13f7,2024-09-19 15:39:48.632,false,false,true,2025-02-21 07:31:36.192,8,8,,3,11,1,7,53845.00,187,3,0,0.00,0,2021-08-11,3.5,3,4,0,0,1,6306,20808,0,0,0,85.71%,14.29%,,514
66ec45cf8827a341c741eb2b,66ec42fa868a962256be6e86,bd53fb998f782a31f9999e0cdbb766c7ade870595695fa7ae2273edc02e68055,2024-09-19 15:39:59.818,false,false,true,2025-02-21 07:31:37.034,38,5,,0,5,0,2,12563.00,0,2,0,0.00,0,2021-11-29,3.2,2,2,0,0,1,10003,2560,0,0,0,100%,%,,633
66ec45d48827a341c741eb8d,56fe6229e4b0282267cfe790,a7e29a1068e83cd0688445a8a8fabb14f0f49b6baeffb2743ea1f7552100090d,2024-09-19 15:40:04.472,false,false,true,2025-02-21 07:30:44.380,25,12,,6,18,0,12,13511.00,332,8,0,725.00,.033,2013-03-18,11.9,1,8,0,1,2,7547,4115,0,25,0,75%,25%,,558
66ec461b8827a341c741efcc,66ec45cd621c185e3972c2e4,b24db71bea8ddcf8f4f436ad116b206ecfdded10e214cd881df161e58220c870,2024-09-19 15:41:15.792,false,false,true,2025-02-21 07:31:38.978,16,1,,0,1,0,1,735.00,0,3,0,0.00,0,2024-06-25,.7,0,1,0,0,0,0,735,0,0,0,0,0,,524
66ec461d766dc80a49fd58fa,66ec4442fc395b101b25c5e9,80217f79eed39ac40be20b5a9c3b883d647ba35734fead8eed053fdff5d0f6d1,2024-09-19 15:41:17.626,false,false,true,2025-02-21 07:31:39.843,5,0,,2,2,0,2,458.00,0,2,0,0.00,0,2024-04-19,.8,0,0,0,0,0,0,0,0,0,0,100%,%,,501
66ec4623766dc80a49fd59f1,66ec4529fc395b101b28691f,cc8ae12839ffdf4848fb84270fdda7968561af547e5e501a1919a21f1a1a259f,2024-09-19 15:41:23.028,false,false,true,2025-02-21 07:30:45.268,8,5,,0,5,2,0,6826.00,131,21,0,214.00,.287,2021-09-16,3.4,3,0,0,1,1,6740,0,0,86,0,80%,20%,,514
66ec462cd58ccf36a2399103,6500bf427973ad63e4130f78,af4f283a2179ed085d1cdd81b28be39abbfbbf1c1eb2ba8319f9e5839c50e780,2024-09-19 15:41:32.760,false,false,true,2025-02-21 07:30:47.149,4,4,,4,8,1,6,9957.00,145,1,0,705.00,.06,2022-04-09,2.9,1,2,0,1,0,1116,957,0,45,0,83.33%,16.67%,,491
66ec46364157d7376323cb6f,66ec45c302894b58434e18fa,a7f09b0d6d5fb6728a97c9f6de5ead397b4b002370a1836f9a37d363d3658173,2024-09-19 15:41:42.844,false,false,true,2025-02-21 07:32:15.932,27,2,,5,7,0,2,2523.00,75,1,0,0.00,0,2021-03-18,3.9,1,0,0,0,1,575,0,0,0,251,57.14%,42.86%,,571
66ec46464157d7376323ccc6,66794ea4529a1f050386342e,48d7ec6ad4e07b378839d9d68147af1c87cd646b8f8b92b2183d6def488700ff,2024-09-19 15:41:58.058,false,false,true,2025-02-21 16:55:45.919,44,5,,4,9,1,2,12656.00,30,6,0,519.00,.506,2019-07-16,5.6,1,2,0,2,0,10038,2087,0,531,0,85.71%,14.29%,,655
66ec46498827a341c741f42b,5d6aebde408b897694ba39b3,dbe258f6be4cdd023bfb359dd02c8051984332cfe21d2d930314ca7d5649d0c4,2024-09-19 15:42:01.498,false,false,true,2025-02-21 07:30:48.172,33,8,,9,17,0,9,6638.00,0,7,0,0.00,0,2015-01-10,10.1,0,6,0,0,2,0,3716,0,0,2094,100%,%,,604
66ec4658d58ccf36a2399402,66d8f7d3af27b51117f237ac,fdd5424480b4b0cd789b2f8ebbba450674946ea095d8b5740013afe339a78dfc,2024-09-19 15:42:16.952,false,false,true,2025-02-21 07:32:16.785,44,1,,0,1,0,0,0.00,0,3,0,0.00,0,2024-08-29,.5,0,0,0,0,1,0,0,0,0,0,100%,%,,656
66ec4682fd1789248a3be6af,66ec4471621c185e396eca77,932f6375ce1cd0bd8067430b839c90a65c78b53567eb7c83ec2087c2aafdbe98,2024-09-19 15:42:58.509,false,false,true,2025-02-21 07:29:33.219,0,0,,1,1,0,1,0.00,0,2,0,0.00,0,2020-11-07,4.3,0,0,0,0,0,0,0,0,0,0,0,0,Suppressed,4
66ec46994157d7376323d4ba,66ec45de02894b58434e64a2,6bee1310d50ac60500d75ac883f2fa55ddc9ffbd845c8a7676f22c1e2464b25b,2024-09-19 15:43:21.263,false,false,true,2025-02-21 07:32:17.723,3,3,,4,7,0,3,23619.00,459,0,0,1500.00,0,2021-11-18,3.3,1,1,0,1,0,18189,1089,0,0,0,83.33%,16.67%,,476
66ec46a28827a341c741f7aa,61b104b0918e0a293bc19483,0969efc166e0366a3d48e29dd5e7fb0cc4fe50a436e01f0116405e9cd3db9f20,2024-09-19 15:43:30.151,false,false,true,2025-02-21 07:30:49.976,40,2,,5,7,0,3,19153.00,0,0,0,0.00,0,2019-09-09,5.5,0,0,0,0,2,0,0,0,0,0,85.71%,14.29%,,643
66ec46bffd1789248a3bea40,66ec46443804f60b40e9304b,a8d38e770266d7c9c990e95135c9a22627b3421ee1fc4a0d976faef8303a3e47,2024-09-19 15:43:59.217,false,false,true,2025-02-21 07:31:40.737,32,6,,1,7,0,5,4600.00,0,3,0,0.00,0,2020-04-30,4.8,0,5,0,0,1,0,4600,0,0,0,100%,%,,599
66ec46c3fd1789248a3bea47,66ec2fb0868a9622566911b8,834cb34c2b9137f21815e14e9733aa0ba27da99aa8a47b5fe3dab9eafaf4c38f,2024-09-19 15:44:03.741,false,false,true,2025-02-21 07:32:18.552,5,2,,4,6,2,3,14339.00,519,2,0,0.00,0,2017-08-03,7.6,1,1,0,0,0,13366,164,0,0,0,60%,40%,,499
